,episode_length,velocity_step_mean,success,episode_reward,episode_cost,crash,crash_vehicle,out_of_road,crash_object,crash_building,crash_sidewalk,first_crash_step,first_crash_vehicle_step,first_out_of_road_step,crash_vehicle_steps,out_of_road_steps,route_completion,rss_unsafe_steps,rss_longitudinal_unsafe_steps,rss_lateral_unsafe_steps,rss_shield_steps,rss_longitudinal_shield_steps,rss_lateral_shield_steps,rss_spring_soft_steps,rss_longitudinal_spring_soft_steps,rss_lateral_spring_soft_steps,rss_attack_steps,rss_front_attack_steps,rss_lateral_attack_steps,rss_uncertainty_steps,rss_front_uncertainty_steps,rss_lateral_uncertainty_steps,rss_attack_delta_mean,rss_lateral_attack_delta_mean,rss_front_distance_noise_mean,rss_lateral_gap_noise_mean,rss_front_distance_raw_mean,rss_front_distance_attacked_mean,rss_front_distance_noisy_mean,rss_front_distance_used_mean,rss_lateral_gap_raw_mean,rss_lateral_gap_attacked_mean,rss_lateral_gap_noisy_mean,rss_lateral_gap_used_mean,rss_first_unsafe_step,rss_first_longitudinal_unsafe_step,rss_first_lateral_unsafe_step,rss_first_shield_step,rss_first_lateral_shield_step,rss_first_spring_soft_step,rss_first_attack_step,rss_first_front_attack_step,rss_first_lateral_attack_step,rss_first_uncertainty_step,rss_first_front_uncertainty_step,rss_first_lateral_uncertainty_step,episode,ckpt_index,env_id,num_ep_in_one_env
31,566,7.933481972175058,True,466.42279456995095,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9915805947377576,42,2,40,41,1,34,6,5,1,0,0,0,312,308,41,0.0,0.0,0.14034184294600158,-0.08604523250433392,65.70889848571551,65.70889848571551,65.84924032866147,65.84924032866147,1.021784979879193,1.021784979879193,0.9664737077924568,0.9664737077924568,154,378,154,155,155,156,-1,-1,-1,1,1,155,32,6600,1031,1
32,370,7.574620715013562,True,290.8112824546654,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9843000774835279,20,10,10,18,9,9,0,0,0,0,0,0,72,72,16,0.0,0.0,-0.021235834242114497,-0.14872614533622863,22.222114236144552,22.222114236144552,22.200878401902433,22.200878401902433,2.9649086468082486,2.9649086468082486,2.8161825014720203,2.8161825014720203,169,169,189,170,190,-1,-1,-1,-1,169,169,190,33,6600,1032,1
33,383,9.543262866874322,True,380.80258304773275,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9886489123891139,9,9,0,15,10,0,5,5,0,0,0,0,201,201,0,0.0,0.0,0.017168504668273164,0.0,53.76226033079286,53.76226033079286,53.77942883546113,53.77942883546113,0.0,0.0,0.0,0.0,210,210,-1,205,-1,210,-1,-1,-1,126,126,-1,34,6600,1033,1
34,733,7.239999650339886,True,550.979706460505,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9902942776629022,33,28,5,64,31,3,30,30,0,0,0,0,543,532,13,0.0,0.0,0.00625860303337365,-0.07085342961868858,27.559181533408864,27.559181533408864,27.565440136442255,27.565440136442255,2.9694732022644676,2.9694732022644676,2.91546707990639,2.91546707990639,77,151,77,78,78,282,-1,-1,-1,78,94,78,35,6600,1034,1
35,453,8.134241724560846,True,382.6996003608284,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9858733658663237,23,23,0,42,17,0,25,25,0,0,0,0,386,386,0,0.0,0.0,0.05610713322379103,0.0,35.14588434249566,35.14588434249566,35.20199147571942,35.20199147571942,0.0,0.0,0.0,0.0,122,122,-1,117,-1,117,-1,-1,-1,40,40,-1,36,6600,1035,1
36,386,6.9156237064385735,True,278.36250802104036,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.98275168466485,8,8,0,42,18,0,24,24,0,0,0,0,356,356,0,0.0,0.0,-0.24291945032513515,0.0,28.37285506274686,28.37285506274686,28.129935612421644,28.129935612421644,0.0,0.0,0.0,0.0,98,98,-1,63,-1,63,-1,-1,-1,1,1,-1,37,6600,1036,1
37,418,8.093620369631566,True,351.1506000974812,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9872638135840949,21,21,0,22,18,0,4,4,0,0,0,0,313,313,0,0.0,0.0,0.1885283906995878,0.0,37.371397768990576,37.371397768990576,37.559926159690114,37.559926159690114,0.0,0.0,0.0,0.0,164,164,-1,165,-1,331,-1,-1,-1,62,62,-1,38,6600,1037,1
38,325,7.7021763159473045,False,261.6612115015475,1.0,True,True,False,False,False,False,325,325,-1,1,0,0.6192674076634213,22,10,12,24,7,9,8,7,1,0,0,0,250,250,14,0.0,0.0,0.06286743954630104,-0.05802697802033281,40.770288759370814,40.770288759370814,40.83315619891708,40.83315619891708,2.832375043715049,2.832375043715049,2.774348065694716,2.774348065694716,156,245,156,159,161,159,-1,-1,-1,1,1,156,39,6600,1038,1
39,391,7.765378799480697,True,314.84863396093556,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9836908464862577,2,2,0,2,2,0,0,0,0,0,0,0,225,225,0,0.0,0.0,0.10975943663982492,0.0,64.19345208232627,64.19345208232627,64.30321151896611,64.30321151896611,0.0,0.0,0.0,0.0,288,288,-1,289,-1,-1,-1,-1,-1,1,1,-1,40,6600,1039,1
40,347,9.439667378625874,True,337.93895188998687,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.98740224024976,1,0,1,1,0,1,0,0,0,0,0,0,92,91,1,0.0,0.0,0.04031381527748972,-0.13510273380138818,85.18375861529834,85.18375861529834,85.22407243057587,85.22407243057587,5.871780783119217,5.871780783119217,5.736678049317828,5.736678049317828,91,-1,91,92,92,-1,-1,-1,-1,39,39,92,41,6600,1040,1
41,380,7.633594292559455,True,302.2697946178244,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9858070850002365,13,13,0,22,13,0,9,9,0,0,0,0,295,295,0,0.0,0.0,0.008083543767179863,0.0,38.125747346311314,38.125747346311314,38.13383089007851,38.13383089007851,0.0,0.0,0.0,0.0,137,137,-1,138,-1,177,-1,-1,-1,39,39,-1,42,6600,1041,1
42,357,7.9136928978696295,True,293.5077073281353,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9859449348243496,11,11,0,17,12,0,5,5,0,0,0,0,208,208,0,0.0,0.0,0.27065396527447405,0.0,36.86157920287216,36.86157920287216,37.132233168146506,37.132233168146506,0.0,0.0,0.0,0.0,156,156,-1,157,-1,246,-1,-1,-1,120,120,-1,43,6600,1042,1
43,624,7.275212619187974,True,471.28882011962133,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.988598820660741,26,13,13,45,13,14,18,16,2,0,0,0,533,533,16,0.0,0.0,-0.009712184936512188,0.0214147406684126,43.537252908682404,43.537252908682404,43.52754072374592,43.52754072374592,0.8585859901651084,0.8585859901651084,0.8880054027398788,0.8880054027398788,109,109,282,112,283,123,-1,-1,-1,42,42,283,44,6600,1043,1
44,305,9.186954961744755,True,291.34755763338046,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9816445829146873,2,2,0,11,5,0,6,6,0,0,0,0,223,223,0,0.0,0.0,-0.1427574955732157,0.0,59.147563253210244,59.147563253210244,59.00480575763701,59.00480575763701,0.0,0.0,0.0,0.0,253,253,-1,213,-1,213,-1,-1,-1,1,1,-1,45,6600,1044,1
45,536,7.792103068422812,True,433.0296136638787,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9887206367471619,20,20,0,37,21,0,16,16,0,0,0,0,486,486,0,0.0,0.0,0.02309192894058483,0.0,36.08496255514541,36.08496255514541,36.10805448408597,36.10805448408597,0.0,0.0,0.0,0.0,90,90,-1,91,-1,163,-1,-1,-1,1,1,-1,46,6600,1045,1
46,661,8.091267981747311,True,556.9050882505568,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9918468577470408,38,16,22,54,18,12,24,24,0,0,0,0,542,542,33,0.0,0.0,0.11898491587265694,0.06154101135472322,51.66277898177803,51.66277898177803,51.78176389765071,51.78176389765071,1.4059017639603737,1.4059017639603737,1.5074456296623167,1.5074456296623167,135,135,261,136,262,138,-1,-1,-1,38,38,262,47,6600,1046,1
47,257,8.662921083818066,True,230.2910126695091,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9795137987022381,3,3,0,14,5,0,9,9,0,0,0,0,223,223,0,0.0,0.0,-0.26547794162955535,0.0,52.92085638949349,52.92085638949349,52.65537844786394,52.65537844786394,0.0,0.0,0.0,0.0,122,122,-1,110,-1,114,-1,-1,-1,1,1,-1,48,6600,1047,1
48,552,6.933761041617634,True,395.577612369233,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9836975786871747,13,8,5,40,11,5,25,25,0,0,0,0,382,382,5,0.0,0.0,-0.14728506704971953,-0.1784952427080037,35.29314121601127,35.29314121601127,35.14585614896158,35.14585614896158,3.9370494730519936,3.9370494730519936,3.7585542303439903,3.7585542303439903,102,102,376,94,377,94,-1,-1,-1,91,91,377,49,6600,1048,1
49,432,7.746513163877029,True,346.6164144946143,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9860392905289027,20,20,0,44,17,0,27,27,0,0,0,0,328,326,2,0.0,0.0,0.163223483819972,0.6071280930260001,37.087236767942215,37.087236767942215,37.25046025176217,37.25046025176217,5.287612423790733,5.287612423790733,5.894740516816734,5.894740516816734,80,80,-1,63,-1,74,-1,-1,-1,1,1,374,50,6600,1049,1
0,457,6.7546184568972185,True,320.5396583974961,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9854971385004925,35,9,29,30,9,18,3,2,1,0,0,0,366,348,55,0.0,0.0,0.0123918414977405,-0.06640957916677333,49.99759032828786,49.99759032828786,50.00998216978569,50.00998216978569,2.9373736859760453,2.9373736859760453,2.870964106809273,2.870964106809273,164,164,208,165,213,168,-1,-1,-1,1,1,206,1,6800,1000,1
1,402,7.36050877721163,True,303.99887540540414,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9816232380007888,15,4,11,10,4,6,0,0,0,0,0,0,62,62,15,0.0,0.0,-0.07073702491780762,0.02637339509498664,39.547039933346085,39.547039933346085,39.47630290842828,39.47630290842828,2.406980223638249,2.406980223638249,2.4333536187332356,2.4333536187332356,173,173,183,174,184,-1,-1,-1,-1,173,173,184,2,6800,1001,1
2,488,7.838841740822875,True,397.82435091810083,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9891328869717341,21,21,0,56,18,0,38,38,0,0,0,0,416,416,0,0.0,0.0,0.06074411386802425,0.0,28.43317112521259,28.43317112521259,28.49391523908063,28.49391523908063,0.0,0.0,0.0,0.0,73,73,-1,70,-1,70,-1,-1,-1,42,42,-1,3,6800,1002,1
3,229,8.566214157748629,False,203.11517089171593,1.0,True,True,False,False,False,False,229,229,-1,1,0,0.4850565306549434,12,4,8,18,3,7,8,8,0,0,0,0,229,229,7,0.0,0.0,-0.010755572357661669,0.0948491052853503,55.75815974765017,55.75815974765017,55.747404175292466,55.747404175292466,4.114821662373972,4.114821662373972,4.209670767659322,4.209670767659322,87,87,222,88,223,90,-1,-1,-1,1,1,223,4,6800,1003,1
4,511,9.288867998257926,True,495.2072760247284,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9903539797996284,29,4,25,32,4,12,16,15,1,0,0,0,325,325,37,0.0,0.0,0.14053050888831178,-0.05320927217287449,44.344252895538865,44.344252895538865,44.48478340442721,44.48478340442721,2.0754653335045177,2.0754653335045177,2.0222560613316434,2.0222560613316434,253,357,253,192,260,207,-1,-1,-1,143,143,252,5,6800,1004,1
5,534,6.704837124529047,True,368.56144353242547,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9837387510763639,58,8,50,43,12,13,18,18,0,0,0,0,260,199,68,0.0,0.0,-0.18964154926707688,0.03141249249883631,27.28548375114885,27.28548375114885,27.095842201881737,27.095842201881737,1.980115631092131,1.980115631092131,2.0115281235909674,2.0115281235909674,112,112,379,106,410,106,-1,-1,-1,105,105,376,6,6800,1005,1
6,518,8.012727365125073,True,432.6984140290324,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9906593746631307,25,25,0,70,22,0,48,48,0,0,0,0,487,487,0,0.0,0.0,-0.059304543349427856,0.0,36.61304623725588,36.61304623725588,36.553741693906474,36.553741693906474,0.0,0.0,0.0,0.0,114,114,-1,113,-1,113,-1,-1,-1,1,1,-1,7,6800,1006,1
7,619,6.704136109097886,True,430.39528359483984,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9878758086055797,58,14,44,60,15,33,12,9,3,0,0,0,470,467,57,0.0,0.0,-0.02634854576677427,0.10193077119837454,46.40520495313218,46.40520495313218,46.37885640736549,46.37885640736549,2.294496297521589,2.294496297521589,2.4028522188316312,2.4028522188316312,152,152,308,148,310,148,-1,-1,-1,39,39,308,8,6800,1007,1
8,488,7.430852190155515,True,378.4979165409265,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.987511486813586,32,0,32,28,0,27,1,0,1,0,0,0,47,20,42,0.0,0.0,-0.06771082618225588,0.03148304270233852,98.824691723771,98.824691723771,98.75698089758876,98.75698089758876,1.7024728496460828,1.7024728496460828,1.7579132098037173,1.7579132098037173,124,-1,124,125,125,137,-1,-1,-1,125,256,125,9,6800,1008,1
9,375,9.107597143345462,True,354.46113873998297,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9852990454124433,7,7,0,22,9,0,13,13,0,0,0,0,173,173,0,0.0,0.0,0.03910112352012208,0.0,38.15082174610736,38.15082174610736,38.18992286962755,38.18992286962755,0.0,0.0,0.0,0.0,291,291,-1,229,-1,259,-1,-1,-1,165,165,-1,10,6800,1009,1
10,402,7.797610099323188,True,325.74278864534296,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9847646734169503,11,11,0,31,12,0,19,19,0,0,0,0,368,368,0,0.0,0.0,-0.153800608651791,0.0,36.76902312235652,36.76902312235652,36.61522251370475,36.61522251370475,0.0,0.0,0.0,0.0,114,114,-1,115,-1,209,-1,-1,-1,1,1,-1,11,6800,1010,1
11,439,7.790645924002258,True,351.96478697984764,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.983060071241281,15,14,1,17,9,1,7,7,0,0,0,0,244,244,4,0.0,0.0,0.10013754584677922,-0.12554166184915022,33.22648946460408,33.22648946460408,33.32662701045086,33.32662701045086,5.156539444132956,5.156539444132956,5.030997782283806,5.030997782283806,113,113,392,83,393,83,-1,-1,-1,38,38,381,12,6800,1011,1
12,518,7.029425375844305,True,379.2153490744627,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9884439356606008,31,17,14,35,15,9,11,11,0,0,0,0,491,491,25,0.0,0.0,-0.11987602818829489,-0.1585730588917868,35.51782876273339,35.51782876273339,35.397952734545065,35.397952734545065,1.4749525621597257,1.4749525621597257,1.3787057627207426,1.3787057627207426,90,90,391,90,392,90,-1,-1,-1,1,1,308,13,6800,1012,1
13,496,6.794137504525944,True,347.16063272388334,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9808012775610173,25,21,4,39,15,3,21,21,0,0,0,0,372,372,12,0.0,0.0,0.025062014322307494,0.04425418455317013,35.707813043051615,35.707813043051615,35.73287505737394,35.73287505737394,2.9216220321973805,2.9216220321973805,2.9748478768582944,2.9748478768582944,112,112,291,112,292,112,-1,-1,-1,43,43,292,14,6800,1013,1
14,272,9.447526826401802,True,266.3278193799798,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9781004529718133,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,0.0,0.0,0.25583048161662786,0.0,64.2381595609057,64.2381595609057,64.49399004252234,64.49399004252234,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,162,162,-1,15,6800,1014,1
15,742,7.391525603951113,True,568.4887038673309,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9909905617936455,34,17,17,42,17,15,11,10,1,0,0,0,549,549,20,0.0,0.0,0.08402711018440812,0.10636839615511799,42.865298873551424,42.865298873551424,42.950442247492916,42.950442247492916,1.8551128448571022,1.8551128448571022,1.9614812410122198,1.9614812410122198,161,161,474,102,474,102,-1,-1,-1,1,1,474,16,6800,1015,1
16,268,9.362850010630654,False,258.91978143087186,1.0,True,True,False,False,False,False,268,268,-1,1,0,0.8273630469403431,6,0,6,1,0,1,0,0,0,0,0,0,47,47,5,0.0,0.0,0.17413813441972364,0.4101405217998228,82.08455722040436,82.08455722040436,82.25869535482398,82.25869535482398,3.7390592240417178,3.7390592240417178,4.149199745841541,4.149199745841541,263,-1,263,268,268,-1,-1,-1,-1,198,198,264,17,6800,1016,1
17,399,8.396263965320507,True,348.30337794272555,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9852321124926073,23,23,0,34,12,0,22,22,0,0,0,0,269,269,0,0.0,0.0,0.0014869652095277467,0.0,40.24486718034513,40.24486718034513,40.24635414555469,40.24635414555469,0.0,0.0,0.0,0.0,61,61,-1,61,-1,61,-1,-1,-1,37,37,-1,18,6800,1017,1
18,413,10.205956408891856,True,439.9242220258729,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9902576101280405,4,4,0,14,6,0,8,8,0,0,0,0,216,216,0,0.0,0.0,-0.1831858658915443,0.0,44.557867161270266,44.557867161270266,44.37468129537876,44.37468129537876,0.0,0.0,0.0,0.0,207,207,-1,206,-1,206,-1,-1,-1,139,139,-1,19,6800,1018,1
19,419,6.893799411552012,True,298.6033796909452,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9848236501190896,15,12,3,33,12,1,20,20,0,0,0,0,261,259,23,0.0,0.0,-0.05540180322601057,0.021785780380398932,42.618280148661206,42.618280148661206,42.56287834543504,42.56287834543504,3.773340663056025,3.773340663056025,3.7968435032245402,3.7968435032245402,139,139,309,139,310,139,-1,-1,-1,68,68,288,20,6800,1019,1
20,361,6.666862821851086,True,249.35680801353033,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9813001857736248,26,0,26,25,0,24,1,0,1,0,0,0,107,75,32,0.0,0.0,0.0408114669147702,-0.00170865883947411,49.00180988548915,49.00180988548915,49.04262135240393,49.04262135240393,2.081672303745437,2.081672303745437,2.085755417222783,2.085755417222783,149,-1,149,152,152,302,-1,-1,-1,42,42,150,21,6800,1020,1
21,426,8.721396553858524,True,385.1889392934192,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9874253975408125,8,8,0,28,16,0,12,12,0,0,0,0,261,261,0,0.0,0.0,-0.392393524372958,0.0,39.248498370091475,39.248498370091475,38.85610484571848,38.85610484571848,0.0,0.0,0.0,0.0,136,136,-1,137,-1,147,-1,-1,-1,37,37,-1,22,6800,1021,1
22,470,8.522103761223702,True,419.26315632483204,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9883327746336878,61,2,59,19,2,14,3,2,1,0,0,0,199,194,61,0.0,0.0,-0.19727013154535727,-0.02412907581178683,64.76241860216597,64.76241860216597,64.56514847062058,64.56514847062058,1.184758768595059,1.184758768595059,1.1713779500808417,1.1713779500808417,205,205,223,208,224,210,-1,-1,-1,204,204,224,23,6800,1022,1
23,394,7.839780795324829,True,320.2317681337092,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9850042794206496,16,3,13,7,3,4,0,0,0,0,0,0,38,16,24,0.0,0.0,0.5054324758757304,-0.07682788436116267,16.184645391720533,16.184645391720533,16.69007786759626,16.69007786759626,2.4053486647969557,2.4053486647969557,2.3570823890834016,2.3570823890834016,153,308,153,160,160,-1,-1,-1,-1,154,308,154,24,6800,1023,1
24,523,9.44796934246983,True,515.020566712625,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9910909024905001,27,0,27,24,1,23,1,0,1,0,0,0,183,166,47,0.0,0.0,-0.2849883858018266,-0.01787396843093149,88.92567972345464,88.92567972345464,88.64069133765278,88.64069133765278,2.9052523162731285,2.9052523162731285,2.9078045420462724,2.9078045420462724,220,-1,220,221,221,238,-1,-1,-1,192,192,221,25,6800,1024,1
25,281,8.744549421206294,True,254.8680155192661,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9818777815197394,8,8,0,21,6,0,15,15,0,0,0,0,111,111,0,0.0,0.0,0.1530898209157371,0.0,51.347334905400956,51.347334905400956,51.500424726316766,51.500424726316766,0.0,0.0,0.0,0.0,195,195,-1,193,-1,193,-1,-1,-1,142,142,-1,26,6800,1025,1
26,648,7.259355086350957,True,486.2457628537592,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9889192443845576,23,20,3,41,25,1,15,15,0,0,0,0,489,486,11,0.0,0.0,0.1331135499754524,-0.08836800617782302,28.384928966060645,28.384928966060645,28.518042516036086,28.518042516036086,2.6834744564893804,2.6834744564893804,2.5951064503115573,2.5951064503115573,58,58,251,59,252,59,-1,-1,-1,35,35,252,27,6800,1026,1
27,419,7.9093457748938745,True,343.43515903941596,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9845648634904801,9,9,0,7,7,0,0,0,0,0,0,0,194,194,0,0.0,0.0,-0.01868706869420076,0.0,56.31358846071153,56.31358846071153,56.294901392017294,56.294901392017294,0.0,0.0,0.0,0.0,137,137,-1,138,-1,-1,-1,-1,-1,92,92,-1,28,6800,1027,1
28,241,9.37810762300173,True,234.92531146210777,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9787475337047135,1,1,0,8,4,0,4,4,0,0,0,0,119,119,0,0.0,0.0,-0.11010116311474559,0.0,55.8480291832839,55.8480291832839,55.73792802016917,55.73792802016917,0.0,0.0,0.0,0.0,179,179,-1,123,-1,123,-1,-1,-1,68,68,-1,29,6800,1028,1
29,303,8.672236286225823,True,273.13360517296854,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9808665546939346,10,0,10,10,0,10,0,0,0,0,0,0,10,0,10,0.0,0.0,0.0,-0.07584312830137906,0.0,0.0,0.0,0.0,1.2308669529884608,1.2308669529884608,1.1550238246870816,1.1550238246870816,246,-1,246,247,247,-1,-1,-1,-1,247,-1,247,30,6800,1029,1
30,408,7.3020638665233175,True,308.0806687510339,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9836217212664156,16,2,14,20,10,2,8,8,0,0,0,0,240,240,22,0.0,0.0,-0.14150971146339503,0.17993626663768186,32.31484441432219,32.31484441432219,32.17333470285882,32.17333470285882,3.455916524951003,3.455916524951003,3.6501071019534748,3.6501071019534748,188,188,313,147,315,181,-1,-1,-1,91,91,314,31,6800,1030,1
31,587,7.624510722759576,True,467.0784949948602,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9897459775241021,72,2,70,38,1,36,1,1,0,0,0,0,345,336,71,0.0,0.0,0.07915475207423539,0.045427041009991655,69.28097504714053,69.28097504714053,69.36012979921477,69.36012979921477,0.9453102772722868,0.9453102772722868,1.0186258964344672,1.0186258964344672,156,385,156,157,157,382,-1,-1,-1,1,1,157,32,6800,1031,1
32,368,7.587988096753764,True,289.72608303335977,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9821837923298804,21,10,11,18,9,9,0,0,0,0,0,0,63,63,16,0.0,0.0,0.1821295487465179,0.021790142075043234,19.85397759120381,19.85397759120381,20.036107139950317,20.036107139950317,2.9287057921843442,2.9287057921843442,2.9504959342593873,2.9504959342593873,171,171,189,172,190,-1,-1,-1,-1,171,171,190,33,6800,1032,1
33,381,9.604001244217933,True,380.7943983311201,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9891826884265277,10,10,0,18,9,0,9,9,0,0,0,0,198,198,0,0.0,0.0,0.18306021897385205,0.0,53.62083644176845,53.62083644176845,53.80389666074232,53.80389666074232,0.0,0.0,0.0,0.0,206,206,-1,203,-1,203,-1,-1,-1,129,129,-1,34,6800,1033,1
34,731,7.244039561862456,True,549.8532801632799,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9893554833690839,36,32,4,71,30,2,39,39,0,0,0,0,542,535,15,0.0,0.0,-0.05033306396482984,0.04394817967101376,27.633131682063933,27.633131682063933,27.582798618099133,27.582798618099133,3.250755129004724,3.250755129004724,3.3153165639119773,3.3153165639119773,77,149,77,78,78,208,-1,-1,-1,78,90,78,35,6800,1034,1
35,454,8.119494482292282,True,382.9088736050003,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9865617432405094,29,29,0,46,17,0,29,29,0,0,0,0,385,385,0,0.0,0.0,0.0631829589199837,0.0,35.22276581850136,35.22276581850136,35.28594877742135,35.28594877742135,0.0,0.0,0.0,0.0,122,122,-1,124,-1,124,-1,-1,-1,41,41,-1,36,6800,1035,1
36,383,6.962932900392022,True,278.12342133181915,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.982151636989434,14,14,0,44,17,0,27,27,0,0,0,0,356,356,0,0.0,0.0,0.10235627302013581,0.0,28.228951386019208,28.228951386019208,28.33130765903928,28.33130765903928,0.0,0.0,0.0,0.0,69,69,-1,67,-1,67,-1,-1,-1,1,1,-1,37,6800,1036,1
37,421,8.02725162086382,True,351.5490398336339,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9870097227930202,20,20,0,27,18,0,9,9,0,0,0,0,317,317,0,0.0,0.0,0.021362214860668964,0.0,37.84383829954873,37.84383829954873,37.86520051440939,37.86520051440939,0.0,0.0,0.0,0.0,164,164,-1,165,-1,256,-1,-1,-1,62,62,-1,38,6800,1037,1
38,322,7.851372435077964,False,263.85618379530075,1.0,True,True,False,False,False,False,322,322,-1,1,0,0.6273706867964716,23,5,18,15,4,10,1,0,1,0,0,0,247,247,20,0.0,0.0,0.06295250685756933,0.08367125765760611,45.45551891700418,45.45551891700418,45.51847142386179,45.51847142386179,2.439773939566865,2.439773939566865,2.523445197224471,2.523445197224471,156,251,156,165,166,165,-1,-1,-1,1,1,156,39,6800,1038,1
39,392,7.751972191454741,True,315.59586775332707,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9857240689110369,1,1,0,2,2,0,0,0,0,0,0,0,238,238,0,0.0,0.0,0.09213715909932531,0.0,64.57988043931444,64.57988043931444,64.67201759841375,64.67201759841375,0.0,0.0,0.0,0.0,288,288,-1,289,-1,-1,-1,-1,-1,1,1,-1,40,6800,1039,1
40,346,9.430639743731255,True,337.9321852439452,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9855652310786912,1,0,1,1,0,1,0,0,0,0,0,0,99,98,1,0.0,0.0,-0.05221866180541626,0.6876968172776782,83.35323726100445,83.35323726100445,83.30101859919907,83.30101859919907,5.782147088294366,5.782147088294366,6.469843905572044,6.469843905572044,91,-1,91,92,92,-1,-1,-1,-1,39,39,92,41,6800,1040,1
41,380,7.632437035855018,True,302.48616821250897,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9862210790122379,21,21,0,19,13,0,6,6,0,0,0,0,296,296,0,0.0,0.0,0.17584177582878596,0.0,38.47919942441358,38.47919942441358,38.65504120024243,38.65504120024243,0.0,0.0,0.0,0.0,138,138,-1,139,-1,142,-1,-1,-1,38,38,-1,42,6800,1041,1
42,358,7.888705578683832,True,293.5652770544488,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9864412635122669,11,11,0,29,12,0,17,17,0,0,0,0,207,207,0,0.0,0.0,-0.011589046435376059,0.0,36.400419604536516,36.400419604536516,36.38883055810101,36.38883055810101,0.0,0.0,0.0,0.0,157,157,-1,158,-1,179,-1,-1,-1,122,122,-1,43,6800,1042,1
43,625,7.262479314900282,True,471.59037727162706,0.0,False,False,False,False,False,False,-1,-1,-1,0,0,0.9892667871477431,28,13,15,46,13,14,19,18,1,0,0,0,535,535,19,0.0,0.0,0.09589995440433242,-0.03320525334559843,43.89677142073022,43.89677142073022,43.99267137513456,43.99267137513456,1.1633142935685747,1.1633142935685747,1.1662669247953417,1.1662669247953417,113,113,283,112,284,112,-1,-1,-1,42,42,284,44,6800,1043,1
